timestamp,location,true_noise_type,dB_level,feedback,waveform
2025-04-07 22:55:17.048992,Casablanca - Maarif,Construction,63.84,Nightlife is too loud on weekends.,"[0.30330802488025776, 0.6234506291394891, 0.135515077582958, 0.22306940449153778, 0.7750027743046268, 0.7063881666898832, 0.9695156055501571, 0.4120238347651729, 0.17601599449802152, 0.16382537836977917, 0.8799829514111632, 0.9692862768206524, 0.47423888079003285, 0.2248586756354124, 0.40566671355988915, 0.01898198167222953, 0.158662348284199, 0.09029277209121411, 0.9038144775614915, 0.372659148077083, 0.2736020405011078, 0.1375483730230238, 0.7650485509093544, 0.910581261997819, 0.3870337763888183, 0.5097742865493715, 0.15857111724376138, 0.06510960372936381, 0.5677957395349448, 0.8506070227884849, 0.554340329814766, 0.17355587476674383, 0.48248081735522397, 0.5214640736240922, 0.24558431121609303, 0.7849758849902339, 0.6205034607933121, 0.7798903690233722, 0.4827562419300827, 0.6929209225878533, 0.7777007023724034, 0.5782297229445076, 0.7817648661610953, 0.8310156644473541, 0.39707981951387605, 0.8638955763883502, 0.34214986161545025, 0.4770624337467908, 0.7217172628460288, 0.5249593262462265, 0.06427268666228081, 0.5790024194678258, 0.37683906797274647, 0.6643686492891431, 0.5975745956665555, 0.487008896837577, 0.48386165846140416, 0.5956643754657157, 0.09086939361905277, 0.36911672096167525, 0.7707473238981778, 0.7741891363831533, 0.23908629139601445, 0.5883056667979398, 0.9435776203351152, 0.20945502690877293, 0.2977818049931491, 0.7203833031466854, 0.34828732554052466, 0.8579396270838807, 0.6710025567007416, 0.11840019476516939, 0.5586432041718253, 0.9745614364068067, 0.6382076042749464, 0.20807865288540572, 0.27513871911852117, 0.3209366295788644, 0.9309566451073923, 0.5498941517682886, 0.22624760223975082, 0.82680855530812, 0.75333683205867, 0.8948781204643174, 0.8529852644299323, 0.05878098537741083, 0.9190622358839887, 0.5590410491633233, 0.7706931874419192, 0.6682590074121506, 0.8986419131272662, 0.7064723778516949, 0.8976229540964108, 0.4470791303757482, 0.6008939712553426, 0.09735489224583649, 0.4370729816857114, 0.1652065820696641, 0.05681737709747281, 0.3604303223572176]"
2025-04-07 22:02:20.049006,Rabat - Hay Riad,Construction,89.82,Noise is low in this area.,"[0.5244857483452451, 0.1196388584920508, 0.7309873228370252, 0.577773456014772, 0.9613134472402466, 0.051983524229765044, 0.11650777352518527, 0.8749082795467014, 0.42985783869590444, 0.553003411318258, 0.7604490746028284, 0.22130572814470528, 0.7755923693545359, 0.03632934087196371, 0.4025578341275884, 0.1911223366705752, 0.568924284462144, 0.8479927601199223, 0.8714215246324576, 0.3328264325739475, 0.8403118092115262, 0.4847341267377311, 0.10759619611080828, 0.24584048649365609, 0.28095243464274244, 0.7565814711127598, 0.9870106260029269, 0.409561884130472, 0.5840428263509099, 0.9680988740497293, 0.9631995088589607, 0.19778994145944717, 0.5674250764023139, 0.5286352740682676, 0.8286942275900654, 0.10445022147772531, 0.738204109723459, 0.8966749341556527, 0.13110100978053008, 0.20192340789376595, 0.31726367096721453, 0.16390082200778155, 0.4184105207378179, 0.8746839932093039, 0.0840840359459033, 0.6313649886882177, 0.9566175083046636, 0.3285771837651109, 0.18474949038298505, 0.10160386532348264, 0.9646162426422766, 0.7912446781587296, 0.48246704646543415, 0.6121989835567748, 0.8574781202007433, 0.9034646632672447, 0.05704866355518856, 0.28652894560343745, 0.10112610210081263, 0.7636393124051303, 0.8504977053769984, 0.634074307103898, 0.7609820863721195, 0.1387660672123645, 0.97587581915103, 0.5962936353395615, 0.3526940197181714, 0.5402771761813709, 0.3082364294672666, 0.28894541432660326, 0.9502190426862184, 0.9538629952844223, 0.9990220359868067, 0.3036256038420023, 0.7012006724410424, 0.6916829380710489, 0.9433876158351343, 0.3119463075177956, 0.5633414362238715, 0.36738803354146, 0.9013647354090631, 0.8984321860175064, 0.5679456728643283, 0.46114625969098366, 0.3419864979874202, 0.9548475835322748, 0.7676942733653489, 0.9672802055033575, 0.6086299795278358, 0.9253813454691556, 0.4777950951307721, 0.1552350870309429, 0.869580665390862, 0.466085021066305, 0.28978986063704737, 0.3584772681040753, 0.5779495324824062, 0.18371269467783047, 0.15167929958960713, 0.39138061117528]"
2025-04-07 22:24:41.049023,Casablanca - Ain Sebaa,Industrial,60.08,Too noisy at night! Can't sleep!,"[0.34680988652328826, 0.7157934190306249, 0.5118180405379841, 0.5540489888972034, 0.5673460022517491, 0.617439838970982, 0.1662459968754737, 0.31011864067072736, 0.8166484593802301, 0.3337304476325583, 0.7237253714795494, 0.9359850670692569, 0.5511043558070392, 0.1371688844540485, 0.15093074130714845, 0.31317320220324407, 0.11554034721422068, 0.8051088492686753, 0.7050368395647253, 0.0805960645517575, 0.3505956897284749, 0.03496973404580772, 0.20391644548900867, 0.9693459898653651, 0.539422128803295, 0.46754213635916375, 0.871453138429889, 0.9197190448482636, 0.8269446699538314, 0.3134009649961229, 0.9783533731005585, 0.4302368162948873, 0.9297190838759276, 0.7296514254446501, 0.9451344284538015, 0.5151859487984456, 0.3552376664198129, 0.20022416386382724, 0.3596778945876573, 0.2806807339121854, 0.07873217092402862, 0.27522491759144174, 0.33110747924303363, 0.2683183545758776, 0.14839589696634448, 0.44648274158648593, 0.19886848658558454, 0.3564302884209052, 0.9150912524055226, 0.5508566964542514, 0.5868284483321846, 0.39259103945618445, 0.14651978081157435, 0.6865787764183803, 0.2534794457213242, 0.7048339865446619, 0.41593568480271625, 0.5350728820028433, 0.9684034778069479, 0.806049649820402, 0.017779738611725437, 0.6455615201955425, 0.7281012051563567, 0.3706809609010032, 0.2729855922798199, 0.7264678326990859, 0.3432530408329104, 0.958439350724131, 0.9807986831306933, 0.8844058663730662, 0.7904293101923137, 0.1393983766942002, 0.4590119941257318, 0.8855960449476908, 0.4719254169454604, 0.8266540762143154, 0.4122669458328949, 0.3638617913380663, 0.5396548360941178, 0.07517799152931526, 0.08579014607430868, 0.2879771540247902, 0.019633029179168093, 0.03579295233125146, 0.44927333199515296, 0.2527307023518849, 0.6098612257767781, 0.3099695852532923, 0.12987518146592647, 0.1713524454287717, 0.8075619935762216, 0.682194881027136, 0.27441278015017645, 0.5540589372248809, 0.1457601455918801, 0.471028201088056, 0.8326296399578758, 0.8022842111550235, 0.8177814520178425, 0.21685901895226212]"
2025-04-07 23:13:56.049042,Tangier - Centre Ville,Construction,54.69,Too noisy at night! Can't sleep!,"[0.5143062726534653, 0.8359582358707537, 0.4906920723544923, 0.21092583661121145, 0.41369168484405616, 0.10867570428898687, 0.9734966566782569, 0.842494074758277, 0.3212232770933434, 0.48615482649384223, 0.6947559174740142, 0.11916249184855221, 0.9731234424593147, 0.3629964901947882, 0.2820625784736446, 0.28784596241320715, 0.9452029198506147, 0.49836576909146235, 0.09931167251675133, 0.7965422868155696, 0.7940561629700903, 0.41946698767428015, 0.7181350928413565, 0.7206388960772478, 0.2199183759794736, 0.7898473777949687, 0.1594772185344755, 0.5399518555404464, 0.27216507811811586, 0.9567840936853739, 0.7776724347994839, 0.6446081779537962, 0.09973090082076908, 0.3120219936583095, 0.9194132982704698, 0.9382104407671663, 0.7783780782753869, 0.9109551806244273, 0.14860844602842826, 0.5282640771502408, 0.08853235797044579, 0.7964158019316254, 0.9208916459712592, 0.7177555723991951, 0.02062496908089506, 0.627964772021808, 0.47757635679201726, 0.580926925462534, 0.30549008899484786, 0.11173429094989429, 0.41986825550725515, 0.32047398192104337, 0.4113359532075622, 0.45570691072545544, 0.5675178471120128, 0.0359597649348834, 0.621198693590702, 0.1781042609322363, 0.5132310528007873, 0.7528219565748403, 0.45976700820068506, 0.8230230888535445, 0.09534145897109025, 0.1772547420605194, 0.13482782732816867, 0.95318594596765, 0.5786439878203037, 0.3288669580958308, 0.7445599717146703, 0.7447929054011099, 0.7026578039038677, 0.43547237930717864, 0.14729207239651576, 0.8755959762201991, 0.829324183888622, 0.21350041673763043, 0.9964936675484257, 0.060101830156222946, 0.9485139619314942, 0.37745837370820334, 0.6588021730867196, 0.13356762843773262, 0.31800469649512486, 0.22556192793228702, 0.40354224789481385, 0.511872848694316, 0.6707208857362429, 0.5550952167306535, 0.9335049116520547, 0.679329169258326, 0.7628926553405262, 0.5545426067108461, 0.937395179094276, 0.5147702207647312, 0.12742874866564358, 0.4662078625853896, 0.5031673457151923, 0.11656785754451027, 0.5095387523179202, 0.4657436033859953]"
2025-04-07 22:14:35.049061,Casablanca - Sidi Bernoussi,Construction,67.88,Too noisy at night! Can't sleep!,"[0.2651714721731666, 0.9200346388265843, 0.20840085807372888, 0.4532528822274401, 0.6290358368575087, 0.16897800818575792, 0.9192410877409372, 0.3825164811175341, 0.6434282519293191, 0.32310209566414094, 0.3214557130125818, 0.8322586540099466, 0.8833745316360635, 0.6233874900035976, 0.7838451639314882, 0.4350154485811577, 0.9546875749232432, 0.3305733837994792, 0.4194937621783704, 0.6480485240743415, 0.20633255291281094, 0.45572200761477677, 0.9155580606306021, 0.22665403262518324, 0.31121026732007095, 0.09021799439658806, 0.34026872083277615, 0.18262023883429324, 0.6082619081071414, 0.6875926195306818, 0.09444980061991148, 0.8260411275356727, 0.023780878350958767, 0.4195164399515161, 0.9408993509506661, 0.9129793955853829, 0.7644858830931622, 0.1802190884105097, 0.878008476838072, 0.15227191330781742, 0.550012881031446, 0.06317695009875979, 0.3539838268596822, 0.31368939265887763, 0.38763308118324824, 0.24116319649547546, 0.8464774349458419, 0.9194093825045674, 0.12954294402080524, 0.08365374083968002, 0.2840715782768046, 0.9274090728016942, 0.9239368643924601, 0.6572619429062848, 0.49098512254226934, 0.6891342659661631, 0.4740209807527702, 0.8340399176063029, 0.02870289558279282, 0.272387401752921, 0.5218511204905879, 0.4259209649870961, 0.6072900221283732, 0.6991116857559013, 0.04378560110381091, 0.8974940838449129, 0.1369668877043061, 0.9357995851093371, 0.8499954422936314, 0.636143689071166, 0.255942815306365, 0.0015157343542009372, 0.40990357368629804, 0.5928475040853449, 0.028614782599849398, 0.2593995707034429, 0.029170267140707917, 0.8259071521016977, 0.9296532673983053, 0.41730063746392154, 0.4041981283269491, 0.48673329136028975, 0.46243365636479306, 0.542248700487245, 0.39144503287803045, 0.6061438763788065, 0.3315840814248021, 0.9748741872414213, 0.7521325026089569, 0.4834569185019988, 0.2525359100337813, 0.02523758486297789, 0.35485662114986294, 0.3865735731950146, 0.5032479955317676, 0.8560401122609835, 0.13003575322257221, 0.9158901236250165, 0.7248148723713669, 0.4849661086066148]"
2025-04-07 22:19:06.049074,Casablanca - Sidi Bernoussi,Industrial,88.34,Nightlife is too loud on weekends.,"[0.31468892091365686, 0.5255546621816707, 0.7051945603930754, 0.7507733287334308, 0.42336781016512015, 0.8729961640256713, 0.06463387441699642, 0.05458390477547659, 0.25693725405819434, 0.941705099360196, 0.9858626288751691, 0.15640238265624218, 0.24836327352133225, 0.2104760619420778, 0.2732424764500925, 0.4343167695449125, 0.5167525806456192, 0.44124049317302194, 0.24372285837771457, 0.155622317276209, 0.36103903226864964, 0.27745505386550207, 0.22304870872216398, 0.37889663025917697, 0.34407621534977983, 0.2589232617099527, 0.741256221942245, 0.5077956560110065, 0.1669312722155798, 0.7871571661763438, 0.7021254699104161, 0.8994074659232316, 0.7733019644023622, 0.6590543507845297, 0.6654471169296122, 0.8664993161370967, 0.5474457441397924, 0.2950193761747212, 0.3271771243642564, 0.7479971073642965, 0.40924883419608793, 0.8987235779652779, 0.8615568869972886, 0.5737861035667022, 0.39205904730906405, 0.415982945129309, 0.3244284603956127, 0.29375796088324135, 0.9998587137164222, 0.8924898661131608, 0.4531209673830948, 0.1435368039199445, 0.09980875503435549, 0.35954474107063183, 0.041508385561737526, 0.27584113292588097, 0.6213754374447265, 0.1310508851637573, 0.6483362444168089, 0.2200039554252584, 0.7089968142403128, 0.4037313313210028, 0.6592721381006541, 0.35094534862540805, 0.1299963862699317, 0.8296364792458363, 0.8815044086363601, 0.16832727587319096, 0.6942429615432889, 0.1758141106340253, 0.17806351687012645, 0.7110115532991734, 0.33916653884045067, 0.10228383803666907, 0.9495719286161293, 0.6700015615804357, 0.5134650215410882, 0.8973433270986463, 0.2677583360027205, 0.3868296734175247, 0.308846415931761, 0.2924566875207276, 0.693944331160506, 0.7942641923063303, 0.41066533658311055, 0.7625771847438844, 0.9576572706566028, 0.8298502367816826, 0.756372853968061, 0.9861326482022477, 0.5652650818000983, 0.8870417962654272, 0.27101983357164117, 0.5767298213512632, 0.6438826413491868, 0.33104094579442567, 0.38293987338896596, 0.46549113553085875, 0.4550624132026123, 0.27524944461852474]"
2025-04-07 23:17:51.049086,Casablanca - Maarif,Construction,68.37,Too noisy at night! Can't sleep!,"[0.38888518082349255, 0.8552448339034784, 0.444346525665259, 0.2870686054956907, 0.3260809859469016, 0.3213023140854996, 0.03326432259329137, 0.19112509994128302, 0.6106753769970904, 0.13097836310670774, 0.9569861117467239, 0.13368301261962667, 0.6456795297247907, 0.3027368951609083, 0.6029207696313763, 0.939240696161764, 0.44642106472374654, 0.8914933193527632, 0.8671909892988914, 0.1924660014364029, 0.9651542127771829, 0.5984562880049029, 0.7679715383948631, 0.38434281395281156, 0.8418090694492629, 0.5713609275698199, 0.15343783279357393, 0.6407320353700927, 0.7057844367352176, 0.2539841970912623, 0.17741701453173286, 0.8698103003132099, 0.988067637039176, 0.7069445372445592, 0.8133070738935786, 0.2588181407067224, 0.5133157519400309, 0.5243567454843252, 0.6736100023444831, 0.8540119621078462, 0.0393429024084313, 0.5340089626370835, 0.7154228997575085, 0.23028075659802005, 0.6428232216874586, 0.495711897260681, 0.7431895525666017, 0.2361762978944697, 0.9473526402637651, 0.432611866845812, 0.29987614220692993, 0.3876217183897537, 0.2428063842422814, 0.30422608513909055, 0.2770075523297365, 0.8565349757310374, 0.17131164746838246, 0.3098445259435606, 0.010231439653969221, 0.07016829473402642, 0.17202546701622357, 0.13965607860617868, 0.45994140770810366, 0.39697258579806693, 0.11395512412687547, 0.7759477783031341, 0.6450140417511643, 0.8204099611348868, 0.24256190859711624, 0.5172094991140609, 0.3496174925460084, 0.7949043796454996, 0.8887673189465202, 0.8743619244677294, 0.6481519912137532, 0.7392685942643605, 0.6694927571240945, 0.6296374042382968, 0.16055164020311208, 0.7254332680783142, 0.26114908291606, 0.9039587306999876, 0.40532908055413286, 0.5016283453546299, 0.017797354097703333, 0.18773850886300636, 0.6216640135352001, 0.1853171922197998, 0.6629201734453455, 0.7780537927027141, 0.8125483543191131, 0.8932363931775471, 0.10689768456371807, 0.23082682656415499, 0.3675604900874111, 0.22699998296819068, 0.22935959184272692, 0.3115514748650622, 0.589631360035767, 0.7053317898112309]"
2025-04-07 23:48:13.049098,Casablanca - Ain Sebaa,Construction,54.28,Noise is low in this area.,"[0.3180582296238422, 0.011852952555969298, 0.8098265180513552, 0.21963374219562282, 0.8404023658553481, 0.017620690632810243, 0.04899679982789196, 0.6606556353889335, 0.4091276861611134, 0.8933609141876487, 0.6742256585687391, 0.07547293468513183, 0.009853893897740384, 0.24483793914505148, 0.28076052165461274, 0.13020050133736016, 0.8814562368667878, 0.5030876449646504, 0.9037518367736116, 0.5115779274646287, 0.6860273884394308, 0.055328467367048995, 0.8772955970189862, 0.44777498495844126, 0.9705949809483178, 0.3346928023454334, 0.971815630061552, 0.660776596250355, 0.023080028410830455, 0.27999621997686397, 0.9608393757350877, 0.6973178443666072, 0.09097507010779404, 0.6968628252086692, 0.6981623249457757, 0.29241084308314536, 0.6321633779081431, 0.6185636497082309, 0.7923667097934031, 0.03750157486873462, 0.7405079980293626, 0.10111850106383469, 0.39295410167841294, 0.2850288527493088, 0.22208157908150972, 0.9103800504315398, 0.5039437426478504, 0.8359364246900196, 0.5433788775981039, 0.28764412808861994, 0.10826609667891396, 0.6436801721883101, 0.6269447015940786, 0.07003896767302153, 0.5981211287675064, 0.14035248592775562, 0.6899310594266368, 0.20199980261786454, 0.15221350391317612, 0.2826697795122972, 0.8811346534678617, 0.7719590685154305, 0.2606320449849202, 0.06174169972150456, 0.2893315643718445, 0.68782689195779, 0.8267702440070568, 0.6394093170490133, 0.21556202399414115, 0.41448121080247813, 0.76732814858744, 0.31305442734194455, 0.6992315335514199, 0.22171676942993335, 0.05008310010081374, 0.4428289540798853, 0.0775081334033152, 0.06918111147395622, 0.05641209153033366, 0.7217339353845431, 0.8049173307331828, 0.19473302893747613, 0.11637740399429586, 0.650995315810203, 0.5122009653250668, 0.09816837562874636, 0.46864898624178264, 0.5657756050392747, 0.29263397347846276, 0.9694253842693575, 0.36128931138362985, 0.82093698069113, 0.5019581248407783, 0.4277884621505571, 0.7194076848010255, 0.4450067896569222, 0.6113408115247225, 0.8496248840207135, 0.4021969698147786, 0.15659261535220603]"
2025-04-07 22:37:36.049111,Rabat - Hay Riad,Traffic,99.24,Nightlife is too loud on weekends.,"[0.572533564119485, 0.3472259470162822, 0.8585700649143753, 0.3365089716587486, 0.2914242000106313, 0.03351141607097585, 0.09074687698247297, 0.009514062282156344, 0.991320808599949, 0.9875897041455964, 0.2698779666302795, 0.6612035679153271, 0.9285344620954834, 0.8683346046551116, 0.14717078522968052, 0.25398093637592356, 0.6532315828084717, 0.8357561975437559, 0.7866853788306744, 0.14965037795569536, 0.2872060120920701, 0.45606244541117125, 0.5167444459988907, 0.7253729473122794, 0.07664719096264416, 0.9205203236035595, 0.46324071202495354, 0.18677190811840694, 0.1849420265551599, 0.057783719108708276, 0.9552393093076822, 0.560563933105273, 0.5980254736237568, 0.2617776899051367, 0.7863663616587442, 0.8562569093236505, 0.4103995475263148, 0.5545815749804415, 0.053353478687805045, 0.41539741122497065, 0.8777835161901363, 0.7261211665792544, 0.6003371745373388, 0.8150937378530551, 0.12272633880330486, 0.8060662819258962, 0.5071643948871734, 0.29788290957352526, 0.29650042520448616, 0.14543715896368425, 0.6449670330249861, 0.8985702351942293, 0.3879256433644894, 0.9012451758128064, 0.32856037445190356, 0.7089743265412877, 0.3511200221587265, 0.5640760273107185, 0.7025755232296592, 0.7756110085256531, 0.9619321690708774, 0.9888881053262916, 0.06708682943263289, 0.18757221836787308, 0.2394540967787364, 0.46502447116049916, 0.9398299880094054, 0.5888559800891098, 0.9360573113081148, 0.1995976800803858, 0.2710667287356967, 0.3480060908824799, 0.36731026731633665, 0.49172705435697817, 0.6375131026489211, 0.2457703333429786, 0.7034941227813911, 0.689247892497873, 0.6890646870571615, 0.5202026789134099, 0.5558675563855024, 0.7679766216192249, 0.958925317318476, 0.7755849286048705, 0.3746807992518778, 0.16244371961433424, 0.9767011986630408, 0.058622122716948444, 0.648327619368459, 0.3603549438693716, 0.11158278543693911, 0.32590527120573165, 0.14391912627774484, 0.3348034863807361, 0.2325705479765765, 0.4918690609709049, 0.9757735298636978, 0.08502219634696029, 0.9680010314230648, 0.7064364493674425]"
2025-04-07 22:45:15.049124,Casablanca - Maarif,Industrial,74.64,Noise is low in this area.,"[0.6406472991197488, 0.36703155351215666, 0.4471618154756881, 0.6139623210451485, 0.3830108058488638, 0.44298642726533644, 0.2942150313767945, 0.12497359089205762, 0.03600050313992109, 0.5197551866984793, 0.09042835597760879, 0.40892537316594135, 0.9347603039076062, 0.521802605673806, 0.14731098940941012, 0.7027069097259099, 0.8713444479973168, 0.275862560424325, 0.9587656028671213, 0.7096725685693352, 0.9453126492253914, 0.62716353921213, 0.7167601464756346, 0.02513440203059758, 0.005223387004656965, 0.412407365358902, 0.9463630187001403, 0.5820207411500754, 0.9168873726774336, 0.06536056913132182, 0.5001716276793603, 0.597956154611244, 0.8629503807637078, 0.29227393195160234, 0.4533692698700632, 0.63182162418169, 0.34112456442835715, 0.6911295666095719, 0.9196283661694462, 0.7853242320545366, 0.12449431640360953, 0.5943986102733875, 0.36776089991485716, 0.06081596178284798, 0.891988628716488, 0.13006322581330665, 0.5734095758386588, 0.5943611592226135, 0.9067671440825361, 0.54818625650493, 0.2125955924029591, 0.025957241417753685, 0.49877247418116644, 0.010070551114509385, 0.09846886939071064, 0.7095846412904608, 0.22694255337406244, 0.45235830682041833, 0.945072546604471, 0.9634267122645437, 0.5493622639457287, 0.495582253054906, 0.24009217831310647, 0.9656093909224233, 0.8065698052151038, 0.12063668133803118, 0.5052984961462194, 0.4658885943556267, 0.11855181351520205, 0.134871562342619, 0.4231163034235069, 0.6804255311692843, 0.40115950919969956, 0.3901024078569201, 0.9657254524281251, 0.7644341684501382, 0.7302919032031214, 0.5055202728563161, 0.7759517991287892, 0.848324877616153, 0.001275661115154092, 0.616996372441364, 0.8480212896957453, 0.6703124445928043, 0.6578179990232984, 0.15791552568027012, 0.5033459718843111, 0.7834666876293656, 0.9541417183910528, 0.15476233147053475, 0.5204863000249654, 0.48205778903298346, 0.5899711410863103, 0.05081595599844213, 0.6713112334507326, 0.13062172952748308, 0.8969354751844869, 0.5405036947214937, 0.03822310003637153, 0.18119307600565182]"
2025-04-07 23:08:26.049135,Casablanca - Maarif,Traffic,98.93,Too noisy at night! Can't sleep!,"[0.1667026135006543, 0.44321889502099476, 0.6868686020514612, 0.17910045857641355, 0.3523529972133522, 0.08939637854369709, 0.1810859506104413, 0.2641688552507032, 0.4496129366971753, 0.5959868016842481, 0.16983397577227277, 0.6519979808465045, 0.04376586183822395, 0.24915481004344775, 0.2767024715053793, 0.4054352281077651, 0.7186685601847536, 0.021402703641536514, 0.4718553225995059, 0.3670622262321299, 0.6327954869393752, 0.3507259859281373, 0.2858480457713378, 0.5712670716967988, 0.7760442823643028, 0.24247419843830897, 0.28010538131421736, 0.14073003532510064, 0.86950292985724, 0.26233001349890994, 0.0013549249899571514, 0.9894878938329236, 0.5551360040396053, 0.06834967160606786, 0.22649647572926046, 0.07084879453779103, 0.09662742958583614, 0.022391085074651262, 0.8729704544262671, 0.9607351859632312, 0.3979277221582511, 0.6178194382827983, 0.5681247745456219, 0.6543382546326889, 0.37753251221698114, 0.5127322280304648, 0.17744976059922646, 0.6675481732539842, 0.03706227832605835, 0.22341275835718144, 0.5131192341954092, 0.2443388169693329, 0.37718985511861913, 0.03878939356336253, 0.13927891441565554, 0.6629314229495888, 0.9266600133296533, 0.22855552392228284, 0.6659127593786802, 0.6269903498537431, 0.4127599633217457, 0.06318655328266354, 0.775340808429877, 0.7426894850558367, 0.02540852097965285, 0.5076159667062423, 0.04180315388388289, 0.7560626112530159, 0.18634877785662451, 0.6409280389838148, 0.7920415699786616, 0.6062728832910883, 0.8562629896183589, 0.1882834292263823, 0.7662141788869883, 0.5669036638135201, 0.606326474310025, 0.8277029477443555, 0.008279776639620318, 0.8265909686912402, 0.3547068617426563, 0.8134138082897291, 0.5086105172638778, 0.5876765773597168, 0.23211188796465387, 0.30883581582657804, 0.040687213263236655, 0.4386654170279092, 0.929029395004684, 0.861029927562658, 0.4112830181543371, 0.8391222721316379, 0.7138128142034956, 0.03869003836443208, 0.4056387592268532, 0.24508352235103692, 0.9609082103900929, 0.8219961296534379, 0.9827626403577013, 0.12208531823901059]"
2025-04-07 23:00:27.049149,Casablanca - Maarif,Construction,91.06,Noise is low in this area.,"[0.7097742964692489, 0.6460708578616108, 0.006944562643368957, 0.9779413987133652, 0.5040342829671429, 0.8386955724593139, 0.8636239315032017, 0.09239269236446612, 0.22474977890660786, 0.2300104722405102, 0.026280110676179858, 0.6252746734923723, 0.7800503423499763, 0.5082130815033883, 0.46330883928719224, 0.058136713346685465, 0.1979938889744164, 0.9522428169437429, 0.31808992494278376, 0.3461747055694997, 0.40598782738597916, 0.6518722263951967, 0.55310788048852, 0.732502909354929, 0.32250207810068654, 0.6201602821922629, 0.6996747075163993, 0.11187344601446558, 0.8867645877906853, 0.2113731904740197, 0.5489685199168445, 0.26025790214976907, 0.22425287165186925, 0.1591933169405132, 0.07352712062768285, 0.2641357080797152, 0.3354330140431141, 0.5389732867022995, 0.9333559087673935, 0.7443474577375419, 0.053016385976468405, 0.7701705708945221, 0.22268367026346048, 0.2840774326165224, 0.5053409992944868, 0.28894352431724646, 0.49952285342808056, 0.8310905776508851, 0.6702146941810456, 0.0961882559386843, 0.8891855483806306, 0.9435266345416671, 0.16299104546868548, 0.45260069947546355, 0.6600477746092182, 0.2055935199340062, 0.7022436985590459, 0.7615513438246342, 0.18744568840387077, 0.7282449311047002, 0.6540430995966646, 0.8168304458329784, 0.598581749167662, 0.7469593568969863, 0.36877097141571413, 0.4346622443035356, 0.4032724471634941, 0.9878213692517603, 0.4243100454069719, 0.42494811694224555, 0.8117924318704094, 0.5826931002968452, 0.42294444695111855, 0.2121875913371506, 0.02250725555254396, 0.33149883768042976, 0.3434426175448625, 0.22508432774574694, 0.7986554270166478, 0.006692037820697272, 0.12617537368423348, 0.7906060524240871, 0.4480877161621357, 0.6907674494897289, 0.9432263274706276, 0.9643714984853644, 0.5379803486322283, 0.15441097599487086, 0.7129786221995495, 0.4524334724409339, 0.5266032040982495, 0.9971833826451423, 0.5689603847619644, 0.2800101340023835, 0.3391927478445004, 0.24051824640193042, 0.09041180632794255, 0.45631870985367684, 0.7102207940856371, 0.4712167151981571]"
2025-04-07 23:52:44.049162,Rabat - Agdal,Traffic,64.22,Traffic is unbearable in the mornings.,"[0.5437951195353028, 0.7797228002599688, 0.2696509352469716, 0.6993268438629242, 0.4218473904835699, 0.7363402605109642, 0.9967938226927803, 0.1914569062207092, 0.8657031881998717, 0.0998393054064799, 0.718316630842953, 0.8158169844128511, 0.07034517691339282, 0.40968293481815865, 0.9843802746128212, 0.2992350652525664, 0.36149574990071165, 0.6362316496864525, 0.11581386270806848, 0.8193181416384167, 0.15386380538490985, 0.5116679023971429, 0.5106000636069719, 0.02653927916989307, 0.10528650159421904, 0.27199725791094853, 0.5348949325369373, 0.6768208702406137, 0.9141665639479327, 0.08156885035117223, 0.2261909168866746, 0.6894911312190901, 0.8963730899742071, 0.6828463870763514, 0.07360577490631359, 0.8104665149983237, 0.5664757558755519, 0.9237605773814821, 0.16459909308552145, 0.4342391360100062, 0.11648376103369362, 0.10366271846088781, 0.10158692310006578, 0.3479543491216278, 0.893547809647724, 0.10305639995750093, 0.754676451826176, 0.11831274727920116, 0.6696606303085778, 0.5278972331761711, 0.1780585672592545, 0.5519795519294868, 0.2869316729651654, 0.576199601165391, 0.5040156383273154, 0.06294759097495262, 0.2916697650513589, 0.5286843783370988, 0.9780372811102966, 0.2948525332857771, 0.4308474075906453, 0.6695781022341442, 0.9905916388274915, 0.4415098658531931, 0.7418781204448212, 0.40841936642218557, 0.35830225626390944, 0.3321916031102028, 0.049140287813626116, 0.024959336876668403, 0.25129340379055887, 0.7848268537314844, 0.18788363914077777, 0.3171614966089098, 0.16393288617520585, 0.0041735954903240335, 0.36846886111874766, 0.7512238061620596, 0.6118488988627293, 0.5395919716145772, 0.43979491819962124, 0.970460730106323, 0.32005394689305755, 0.24179849311799173, 0.3203618865318806, 0.6420700093269011, 0.7375413066130587, 0.7194486563707545, 0.5346292726577299, 0.691478928567087, 0.21873912362463566, 0.8967380605740031, 0.47371472070746146, 0.7647113345058256, 0.26670890214905985, 0.48292588275515647, 0.25821999558803943, 0.9649874435791373, 0.03960776863288995, 0.5377494548394577]"
