timestamp,location,true_noise_type,dB_level,feedback,waveform
2025-04-07 22:57:26.347770,Casablanca - Sidi Bernoussi,Traffic,69.56,Too noisy at night! Can't sleep!,"[0.6231671665406341, 0.8775255077347635, 0.7398841254920275, 0.8018587038805293, 0.9218375525427973, 0.07276270433863008, 0.09807847753200372, 0.35797267292211243, 0.12072961540626159, 0.8519463032256399, 0.6296060458073154, 0.44469129700319887, 0.881569349804088, 0.23463044204769157, 0.0657414678833006, 0.6935240643269179, 0.23190581747165673, 0.06282626291368298, 0.343477705190122, 0.6744413976167885, 0.59482724780113, 0.7171131389314112, 0.12532604633861222, 0.6261319461019302, 0.6450991790669249, 0.7272736534739376, 0.49264189651176005, 0.15347531721411012, 0.3037033109804801, 0.836931563864786, 0.16696672586818662, 0.9353429782658961, 0.4996648120303938, 0.653378089431388, 0.9206159421817404, 0.9683738579198163, 0.453452980886083, 0.8506334889089159, 0.8420821728194997, 0.440058124822055, 0.7460624011947865, 0.8091927835256437, 0.4615751835955213, 0.6810469780861386, 0.677046945847551, 0.7119184487346565, 0.8547363636401305, 0.7400998992822816, 0.26793659500601075, 0.19802515452578895, 0.28313925848937116, 0.9912827819845998, 0.6817947211510013, 0.9359613825126203, 0.8133309377915908, 0.8347390285327679, 0.3001419216294412, 0.7641918520887628, 0.45521257844046237, 0.8610697965689692, 0.7170101186300177, 0.05926322713430865, 0.18940564538328342, 0.03850499528579909, 0.6294955573006082, 0.3363568582134987, 0.41191939718692827, 0.004246412506081376, 0.29997899093634484, 0.9648085110102449, 0.5901314983616732, 0.42004097455609635, 0.4445662766667726, 0.1972874878789347, 0.19802239515166287, 0.6300002832022344, 0.23346119072696392, 0.8457056974012264, 0.4253391286361391, 0.24645007516069461, 0.8302034124484936, 0.39136089722052436, 0.1280672978721027, 0.6644289432971665, 0.5562692535489585, 0.4500790362217133, 0.2817968413236326, 0.021617725662250176, 0.7568731751386731, 0.2515998978647177, 0.6336031632307726, 0.029916849546581137, 0.6510928252041793, 0.8532669633352243, 0.30289831987277405, 0.14096984507483545, 0.20097516427210882, 0.2877616777968399, 0.5430852342106968, 0.761638258516689]"
2025-04-07 23:32:23.347785,Rabat - Hay Riad,Industrial,98.86,Construction noise during working hours is acceptable.,"[0.7729834427798443, 0.7550483645169334, 0.09722822964131128, 0.8518324211292647, 0.37172651044636096, 0.7238337114778225, 0.9596589806447782, 0.6812772854257472, 0.38388125000739426, 0.5501891904399043, 0.10553957617945586, 0.8536584193876428, 0.5526694602883313, 0.7321016272393408, 0.570168303519819, 0.9615066287407609, 0.3285946269521688, 0.7086118819486247, 0.41473843446689274, 0.5719787724601069, 0.6483815878575112, 0.7620306844863797, 0.8991127039156477, 0.32397207655975613, 0.963018495221795, 0.08729607889741309, 0.309195374284459, 0.886160952017658, 0.43735891725317844, 0.8903409641275187, 0.3980404876408873, 0.7996059897253662, 0.5313676284133645, 0.4019656540852997, 0.40896188560422586, 0.24662401727730987, 0.8656230285108303, 0.04608318543372403, 0.1348070114651987, 0.45893643753474167, 0.3553706708294937, 0.8205147285930803, 0.7445714892206099, 0.9179541313535698, 0.5186048194924988, 0.4539927428385847, 0.9928620822876418, 0.5469599569151398, 0.6310890415651284, 0.2686198506436933, 0.7506365766467387, 0.4685968425469462, 0.6487374326354135, 0.09583660140235872, 0.6823870806548419, 0.7106413134488939, 0.677775991155896, 0.3603102454839411, 0.6599279252133149, 0.23400167623506363, 0.582252502829625, 0.5210268016601262, 0.9152393423837197, 0.0985142040435587, 0.569686968736132, 0.8552168535071882, 0.7504776183339267, 0.940482513820368, 0.5574100515884356, 0.360252745577768, 0.3373274720065267, 0.1912427673438052, 0.09953601094289466, 0.17481052710513123, 0.5282334207100873, 0.15512376129132022, 0.8879819755005752, 0.5561782658605089, 0.1494637397815981, 0.7905853104734833, 0.472245301223977, 0.9613974483354021, 0.5924105748976136, 0.8944384503448096, 0.5980657211610579, 0.4337638861117117, 0.934086771471091, 0.6265842986032936, 0.23651491010505454, 0.4981244030950276, 0.918575195773034, 0.8960458596713131, 0.3627648467280774, 0.2936304037620152, 0.9856205620635284, 0.04697686911040755, 0.11047712595452153, 0.3809811031323548, 0.32901556538875043, 0.2592156142009896]"
2025-04-07 22:30:22.347802,Rabat - Hay Riad,Construction,72.61,Noise is low in this area.,"[0.13956169312347688, 0.7356122394044917, 0.2427886963774275, 0.11317224067346132, 0.4151152647141687, 0.6424462530988011, 0.7234558279360311, 0.1819116949789068, 0.8068855713878818, 0.5012956436139653, 0.9894677217535932, 0.05916591427274076, 0.265425459259652, 0.8768719983570409, 0.17412474933814026, 0.5230475096138917, 0.10540247888494092, 0.6192383035529747, 0.5011171358830014, 0.48553495283968695, 0.04477268970868031, 0.25954096170075436, 0.02983016614905909, 0.5946021457074044, 0.6838078295385265, 0.45701761458609436, 0.12206840602233715, 0.2464386783594268, 0.03476335298151911, 0.30023829138058955, 0.38193341025924943, 0.09486237852350377, 0.14938437546838623, 0.4528659938800771, 0.45073741176556403, 0.6043040651510321, 0.07719846958448462, 0.6347684799017392, 0.48248390414613573, 0.03982083931312874, 0.08416914167554068, 0.5530223759922167, 0.3072841780341885, 0.6654363486619793, 0.29536211926252076, 0.023053430756071247, 0.7083723426078458, 0.5663043783232258, 0.9900913537947371, 0.7382662356370174, 0.18478827316811375, 0.675092225708564, 0.5205812566372618, 0.6646562457243684, 0.8151272642468768, 0.495791111632343, 0.1544929456686892, 0.3335843689787462, 0.5857202394640352, 0.5715193497717388, 0.20756045793989375, 0.6256228136561474, 0.6947292886824574, 0.36162119749545063, 0.21687812401243411, 0.7357355466940877, 0.39578353067124683, 0.27477017117372626, 0.20541543646685445, 0.7983597955144864, 0.6423667292652517, 0.47311884610536903, 0.06905301559744814, 0.35162099390318047, 0.817909355455299, 0.4098260122452856, 0.05082787840017544, 0.9337972813771713, 0.9606857284631926, 0.7916411973483207, 0.6269205162484326, 0.7596910812003042, 0.602411126558695, 0.25126397282819624, 0.8087827660728598, 0.3479867439113572, 0.8866216955150668, 0.8544778575846618, 0.6569928694270531, 0.1523901405932545, 0.4134781514518511, 0.14809653409456347, 0.10776964855429416, 0.8585953657814122, 0.6376238894166631, 0.16873742560775606, 0.5075527936174103, 0.46180172533189345, 0.8202438400217215, 0.6327719520621444]"
2025-04-07 23:06:03.347821,Rabat - Hay Riad,Construction,81.7,Noise is low in this area.,"[0.592898701255931, 0.5309372243446613, 0.761586970765625, 0.5788719516146927, 0.16610518582701994, 0.2363033768637981, 0.596175396787892, 0.4526001418541393, 0.5378856003526513, 0.7025625044886474, 0.6552810090191257, 0.4522516873950938, 0.6233789112114893, 0.7109780961025965, 0.8777627833472817, 0.4699930268880972, 0.18690760016861097, 0.7267452655598534, 0.5229697081665984, 0.04898408250587638, 0.27658971366295304, 0.37225095286886767, 0.42568448330905284, 0.04495532730299723, 0.1695504557481976, 0.08985865761904999, 0.20573647855160182, 0.014141861717362869, 0.26658662464095184, 0.8431874987461899, 0.21359525284836578, 0.14468759156520417, 0.6118717166552663, 0.7996981630604686, 0.21568846224323368, 0.3757081047065415, 0.7875824179174922, 0.04765906007831233, 0.8592683816106811, 0.45763489845664784, 0.5167655052249782, 0.825540581812023, 0.5194588549836461, 0.5307901931534882, 0.4277611313131944, 0.6069780380119341, 0.9701199704924875, 0.40037910373487917, 0.5323538325460044, 0.4058673078871581, 0.5414718514046112, 0.9524761934707688, 0.6121330759667111, 0.57921679029614, 0.2686412147461459, 0.4257194505426054, 0.3565325977532696, 0.5029246582964512, 0.37221965266240453, 0.2618763217358422, 0.47976490362677215, 0.5310190890787242, 0.08884851569719932, 0.958127854979069, 0.9832130646085621, 0.5085411362427964, 0.5965985573645982, 0.24343393384775025, 0.5155277572693605, 0.4615248522842016, 0.17231924447360292, 0.4791309242734876, 0.012316696446869058, 0.2815561644647834, 0.8641799889498247, 0.8451312036569654, 0.5986337276574989, 0.5014361567499961, 0.19403246437876154, 0.24508926569046297, 0.7472122126858919, 0.44644515541407137, 0.39061787500982803, 0.22097099799483844, 0.09553642788580674, 0.99103281899417, 0.9730181337110875, 0.3275493800340089, 0.1859666789447525, 0.06453021245237611, 0.5168791867689151, 0.5529549791319384, 0.5655691876740312, 0.10277613856950296, 0.49032958556705175, 0.16110471501478274, 0.6772688806284367, 0.6570815496867828, 0.23111022697184225, 0.8407671291781452]"
2025-04-07 22:44:41.347834,Rabat - Hay Riad,Nightlife,84.16,Traffic is unbearable in the mornings.,"[0.005332039867891991, 0.5903389224597337, 0.10859618540652027, 0.2650645084888533, 0.5105235430603732, 0.2704791411175429, 0.3148588694170493, 0.6527313104470968, 0.25942857225055926, 0.14017439014183963, 0.46956351292970555, 0.47398396248226704, 0.010777035481889463, 0.18125919840068339, 0.05816153747610686, 0.3299362588942528, 0.5530110764780838, 0.4005590061715938, 0.2427965014690141, 0.21613103919321486, 0.12770808190638827, 0.18820842057011078, 0.4643767803091543, 0.7008107600405654, 0.7482456550229848, 0.24996173083918838, 0.8371553911910843, 0.06977315695388298, 0.5860772282592139, 0.11767136183177374, 0.430099439699575, 0.6761617675628834, 0.7964182549029081, 0.12498655640047229, 0.13361488969843882, 0.5383180968738557, 0.7832107769437154, 0.651031074316615, 0.6868515985182874, 0.9640717051817754, 0.46114037743090774, 0.2923872382141429, 0.43515487721558543, 0.6987544492959122, 0.08603761777000118, 0.11174615187282111, 0.8562777710006934, 0.03829354269901397, 0.8955146139857003, 0.006199657649132884, 0.7879056961255794, 0.7973212887358285, 0.20769361001155573, 0.39496874825296546, 0.7305430209881026, 0.12345157341212842, 0.6601339485213285, 0.41085420801493144, 0.9234267575385573, 0.9701385445176988, 0.5303889397062953, 0.026571448356437544, 0.4597918958693942, 0.8710897521615785, 0.4800719963285762, 0.05470956500331714, 0.3237786173325101, 0.1414110938749823, 0.12132954834042287, 0.17482354286453394, 0.9258563349280436, 0.05449528573567097, 0.8269690877753453, 0.08506788279459421, 0.01219912958734215, 0.37485024793692434, 0.12152133719573888, 0.5374704349812948, 0.6627186036529049, 0.5224145697758326, 0.9274519996012235, 0.4452484861846231, 0.6872914784128704, 0.34172641796546055, 0.012744585014660137, 0.8918190494540225, 0.06043214568758015, 0.43854040779345294, 0.8539809798414542, 0.5369914820286459, 0.7952263164213326, 0.8478066551068885, 0.5536461779235764, 0.274143472652452, 0.21509294566386117, 0.8548322098194691, 0.950646849083966, 0.43947635023473464, 0.7420892332374169, 0.4748220833190113]"
2025-04-07 23:26:09.347854,Casablanca - Ain Sebaa,Construction,89.64,Too noisy at night! Can't sleep!,"[0.1568541471578666, 0.5558465759022938, 0.21347082681494556, 0.5674693298711538, 0.3966269229892777, 0.24997209580806623, 0.9356039924150564, 0.17370287251272798, 0.5986081344601564, 0.4746147326357416, 0.42889021069507793, 0.9229759464791198, 0.27809801610021423, 0.2036024743905962, 0.7687402058558114, 0.14127835439098713, 0.2876445431036012, 0.06492680544857987, 0.17880129772198883, 0.9481435811333464, 0.027208393164488753, 0.8675738959168575, 0.2944925880824626, 0.22107622392989446, 0.5475898068236449, 0.27210715209795533, 0.859989992250901, 0.8837636173439377, 0.967727447689326, 0.6096297571240809, 0.6645267825672883, 0.3120182071724703, 0.4577706597309559, 0.2367597215258176, 0.5585070006412278, 0.03500796955465335, 0.44869244576705436, 0.9484261057662661, 0.7048776169785216, 0.9124243695680216, 0.5242231733501288, 0.7558371410552003, 0.1241578277398222, 0.08369752353620519, 0.0064450816110719344, 0.3660047996588438, 0.12404706140848099, 0.15211143436287744, 0.7706726886477381, 0.597315076596444, 0.06612204659482734, 0.435753540613123, 0.40479444522613395, 0.6634942959177194, 0.1594968105058875, 0.5294557085052374, 0.38915349121650367, 0.5536582737757145, 0.8708468451010445, 0.9963940286405595, 0.07066838125167163, 0.8141933040939052, 0.9690415652023988, 0.03225965004073983, 0.24451617189535724, 0.06099302417506913, 0.04444720679659753, 0.6874815612389437, 0.9687650892623705, 0.902868899372851, 0.4209691367744136, 0.009330695531126865, 0.38822101118942653, 0.8983930295979594, 0.7698921348168566, 0.4652210036397698, 0.5244453527209637, 0.17117624506138773, 0.5116841071266709, 0.966664942248392, 0.11322087595014341, 0.6611769490763983, 0.9553609291700135, 0.4997334376250847, 0.398917377260982, 0.9018005127240899, 0.7492250981042216, 0.9682176701332588, 0.31890922677755185, 0.0807434286627221, 0.4536978194239175, 0.10410899431919751, 0.9550677649278888, 0.33934291601406386, 0.8189358798871101, 0.3958154712759514, 0.13638837339810272, 0.505763094875144, 0.46796139256317737, 0.6676343490050209]"
2025-04-07 23:22:30.347867,Tangier - Centre Ville,Construction,73.39,Nightlife is too loud on weekends.,"[0.7343002228345563, 0.7212456983204085, 0.6354252259193716, 0.6242742754749738, 0.2897788167480325, 0.6065822087957822, 0.1689104685016557, 0.2367090870025086, 0.8874660399259001, 0.9745670200745385, 0.5510742279381319, 0.6326366184369199, 0.8860183520121887, 0.20134098044017856, 0.1822596643764517, 0.18489471660213663, 0.8262957669141953, 0.030889191380362946, 0.8151635378895654, 0.0978011700820064, 0.09167891477004775, 0.3476416853515826, 0.9914308663561727, 0.44662057375476927, 0.5242089301839918, 0.5424152725917794, 0.10206358087569256, 0.6324608692914857, 0.7253843373836225, 0.5936186344184178, 0.48204214928950284, 0.5542049686110051, 0.5926929882975619, 0.8956087763687518, 0.8996417833397061, 0.18316822718409598, 0.820643436777952, 0.8311188542763012, 0.8707026175218499, 0.8369058069942888, 0.29595649255651135, 0.2242565443866542, 0.9330268468096463, 0.010875079369009444, 0.6704265465032857, 0.4202765802469792, 0.6078752694701703, 0.27514557253632643, 0.07252554411950685, 0.26588495270284274, 0.46944638207365286, 0.37873087141826944, 0.47294987284897383, 0.06424162555855051, 0.3474166262371545, 0.4088064316457185, 0.7403855636483758, 0.5077141876871005, 0.24719399160896616, 0.336429355998362, 0.41096603093369255, 0.39676261857993034, 0.43141073838410426, 0.6829166504583662, 0.4619502482458455, 0.5528666819827307, 0.6826552630409384, 0.13081338290022848, 0.43173509604125726, 0.1114812085007022, 0.6193635097566662, 0.021149668093769836, 0.1584405716602343, 0.7859495120719334, 0.3751897455150712, 0.09126429448047735, 0.6863625325793369, 0.9226797955517648, 0.7184515487690396, 0.9150362176628594, 0.3329954168173652, 0.9379947191788128, 0.07375878662683855, 0.00760028506232957, 0.9923619166514455, 0.04479479626042171, 0.9095025046564684, 0.1626602581948352, 0.4552573598795854, 0.7788571343900481, 0.3283207549179542, 0.4824326244377729, 0.28902820028615017, 0.11799413276093895, 0.7124264766141515, 0.1299237570927565, 0.539875090030855, 0.941427050053666, 0.444233382351778, 0.12157230105698402]"
2025-04-07 21:59:27.347879,Casablanca - Maarif,Traffic,55.25,Noise is low in this area.,"[0.4691930686029795, 0.18805604705815004, 0.8318489347212402, 0.9242814659184261, 0.7198582664869428, 0.9424610640557685, 0.030499079589364486, 0.24807612494975495, 0.053577596434398744, 0.9648957188931352, 0.5490673469331655, 0.403006765380588, 0.8190115056103332, 0.6759179247009987, 0.97399506952958, 0.65829467248997, 0.33027694349538517, 0.9975473114183336, 0.16937648982027176, 0.855515009195391, 0.588937254433627, 0.04788403954985154, 0.9391399365738499, 0.9366960789752822, 0.14116166727768986, 0.00845379104548949, 0.11488390613308763, 0.6325893406070495, 0.5001362249712819, 0.6841375627054581, 0.044643929014521744, 0.6882666098368675, 0.9946079214440738, 0.5607583291160605, 0.9983887130939911, 0.24070676075911268, 0.8617008132401756, 0.6921725194914504, 0.2821470088761938, 0.35221158962858423, 0.6106422194799228, 0.5529246889458044, 0.330776728830946, 0.5718137937481512, 0.37216683592720623, 0.19640350021887165, 0.10618355758512998, 0.8466386292094966, 0.610153330708795, 0.4702161824205413, 0.5839136241658681, 0.2947590160681346, 0.13278001239801562, 0.6994497315051929, 0.23443028055351112, 0.45598956461985973, 0.4277934908349099, 0.2916791872080714, 0.44533562792836323, 0.2995138446532619, 0.2870309521680322, 0.5446341950236183, 0.5953680617325817, 0.3338836041813733, 0.14949395481683958, 0.8627601367846501, 0.03518013347938176, 0.5003801255536071, 0.7672495182337171, 0.48284162966087985, 0.15044892035401236, 0.09325755272858871, 0.7046324054763574, 0.26540966788881426, 0.17670676258554974, 0.01496683597022852, 0.669639922538032, 0.7074207484011443, 0.8224341194185216, 0.6137849221180888, 0.2313231434964267, 0.5337243408674447, 0.5036670220424205, 0.9051224251707207, 0.1265820641009534, 0.37094853062872113, 0.3709993515950851, 0.22366397728918208, 0.5846703550560688, 0.14174124761769824, 0.034132088289727025, 0.9828299899223134, 0.8676517019817742, 0.6808677204044385, 0.9626771895163101, 0.8934201726889932, 0.7404197286206937, 0.8176734824969029, 0.700566392829953, 0.22131744153708788]"
2025-04-07 23:55:12.347887,Casablanca - Sidi Bernoussi,Construction,78.35,Too noisy at night! Can't sleep!,"[0.7055383480287559, 0.7846096822089704, 0.4899600358772549, 0.3129064715326365, 0.6055308007021493, 0.5662488014701567, 0.23377725857599307, 0.20920178865151062, 0.5609112171023298, 0.8174176528257706, 0.6687176970088351, 0.6872725888376869, 0.01131112929455469, 0.2265619518432932, 0.14261834070364232, 0.5472627033113364, 0.7249139764089185, 0.5661782157411326, 0.5716497940215665, 0.1345245329982474, 0.46008750516777086, 0.7361996303229207, 0.23540546625040037, 0.639627566683137, 0.3921641548979209, 0.5058010409351192, 0.5937839327154294, 0.4360809380852724, 0.3223711809732569, 0.6356492313766586, 0.08963733587520639, 0.33282787438122363, 0.06775961597544444, 0.2443328401792325, 0.6963014678817109, 0.1696506104008979, 0.4113419856638977, 0.6794075123274252, 0.15036394925454422, 0.36342307385737416, 0.46069038630486625, 0.48980415236197017, 0.8816979517290768, 0.5993780315470836, 0.4910245743018692, 0.27650836798844036, 0.766589503827376, 0.8641241995122392, 0.5180083846987146, 0.9170837743093411, 0.006379374423499784, 0.6526680456307431, 0.2475361846322991, 0.4179356916734073, 0.4129168362833061, 0.575096136585986, 0.5704875085022275, 0.7512093946754423, 0.10940012043015535, 0.7151815006790254, 0.7878159805035664, 0.16370193727063231, 0.5164809104357867, 0.9331204716225001, 0.7204982937520994, 0.19041365574837577, 0.08468264154437255, 0.4647245662877777, 0.39298788548541974, 0.7097586203199112, 0.16788003806189578, 0.29964074445456423, 0.042235713650175755, 0.1965333060309319, 0.6735706648397252, 0.38267495181957667, 0.5981369204974928, 0.40128224336471174, 0.5908799724365899, 0.7965841778928534, 0.28062939687751065, 0.05885928085663339, 0.19120897001588155, 0.527055427610591, 0.537482433676003, 0.8002094043591205, 0.5400104513810916, 0.7223388001029624, 0.19246932833459762, 0.08133180464796308, 0.2531400521228625, 0.7976030181522435, 0.04110462546550908, 0.8258160484384893, 0.423712194758166, 0.9548739957423222, 0.88616216254776, 0.6937056946528826, 0.6240729400021359, 0.5070869186554441]"
2025-04-07 23:33:43.347899,Rabat - Hay Riad,Industrial,67.01,Nightlife is too loud on weekends.,"[0.6159003222647659, 0.5513857210564274, 0.3507723827946191, 0.8197454668430872, 0.04240543330772417, 0.4134162173107292, 0.9054062973042016, 0.06439018747615521, 0.7401740072183652, 0.3096960155839974, 0.1837466975596852, 0.28891693226972515, 0.23097063566794285, 0.7413155528241306, 0.4779459037112843, 0.18304957396458377, 0.7149283022815968, 0.4337162744055518, 0.3577027310052401, 0.9624418846173064, 0.3438564521100165, 0.3244485293431184, 0.9422655949151424, 0.963466657512819, 0.7444025814485534, 0.7650557579852234, 0.6269535831171309, 0.5386361781012858, 0.4671888099825171, 0.13170667380059053, 0.32566413562563845, 0.6908915339343992, 0.5246847581840919, 0.37028614358866885, 0.6510082430798996, 0.8621763676641567, 0.11190328451852727, 0.3970077466663501, 0.7457507348688556, 0.3392195711583318, 0.7574281348627403, 0.1776894848816054, 0.6120369173157107, 0.4818439961814256, 0.2565464185690026, 0.23942416920394072, 0.04601887736908861, 0.37690749911573795, 0.5057485932903019, 0.9637358988451652, 0.9559401929234367, 0.5325939367978961, 0.3622864797654136, 0.9985112537589294, 0.06806726195599899, 0.6810461768181573, 0.6601787629331638, 0.9935868569832399, 0.1618884724108537, 0.753468597552989, 0.9820292129565417, 0.33498456993987247, 0.27905799070039816, 0.09648850172044543, 0.23266468024259435, 0.3258070764957376, 0.9062588744756878, 0.12312714657769974, 0.7812247697812275, 0.045062337135042596, 0.45356042006581865, 0.14402831631465096, 0.43789466169500957, 0.32371716855710375, 0.6217735643891924, 0.5073507787956217, 0.36974306811275715, 0.48048438881504785, 0.2424152629585492, 0.9903578311122399, 0.07098005957041975, 0.4108529685481217, 0.19462167555183418, 0.37902768677150045, 0.8943969578082661, 0.768261119296238, 0.853942608147818, 0.3983492545399998, 0.5524835900221076, 0.6923518861279704, 0.5049473910515385, 0.20283642520689116, 0.7258224738301389, 0.7269928734454877, 0.8229632051694843, 0.811774281269642, 0.5152953339844089, 0.5493127922049175, 0.09325544072036784, 0.6929864045910258]"
2025-04-07 22:36:24.347914,Rabat - Hay Riad,Traffic,66.38,Noise is low in this area.,"[0.3778251448587804, 0.8852314440727586, 0.9828214715312711, 0.155486215107981, 0.2687598150358753, 0.4259149499370585, 0.05792285526250507, 0.6505703106080223, 0.466514634157993, 0.275105771966237, 0.09310767272316445, 0.5003661069137915, 0.019083197072663594, 0.4881839147596735, 0.06223785401989923, 0.46747352095304673, 0.09556244625428734, 0.6366210377244043, 0.36875559374116407, 0.09276244405572387, 0.1979357991213455, 0.5844779496115728, 0.9017806618313076, 0.73206288485546, 0.7104417106112529, 0.965739301051778, 0.6764281166646833, 0.11398265336822622, 0.9875554737424762, 0.26996458302869586, 0.6514520193365442, 0.3193025853183997, 0.5325501212719082, 0.8596148056414953, 0.5828480841102855, 0.4257753607237469, 0.8881686833371469, 0.18241608367449902, 0.7869441334331527, 0.8991119406543903, 0.8727915728237692, 0.42339893216029545, 0.5155662611220154, 0.6552689424707725, 0.9640595734742304, 0.3041397132314405, 0.8927274095527234, 0.4839745487336119, 0.15724512151313552, 0.6482667101318381, 0.6138004966422366, 0.8839446773720809, 0.45883405733120786, 0.7346998662032183, 0.8464368991704306, 0.7500003976205948, 0.7394903620286092, 0.3883179068061119, 0.24045411932796446, 0.8988720891900256, 0.4714533258901481, 0.8435741685017958, 0.8601841330319903, 0.5613793839878056, 0.6428239135759388, 0.2745401751707466, 0.08503286922901887, 0.876183512772192, 0.9622989749408033, 0.03336099720232266, 0.4050268878697245, 0.13847367241364816, 0.15381029442578997, 0.6302861199436166, 0.076702140015668, 0.7961566667767805, 0.043773709051640686, 0.5528301995002302, 0.6013141652148234, 0.649309008953172, 0.1167013250772646, 0.9787438918489147, 0.06950030405784346, 0.859224304390214, 0.9620033314402634, 0.7947834243414887, 0.24955179703182728, 0.31858479958283115, 0.5353453834814847, 0.7606014668110718, 0.756394571263843, 0.024543406980680693, 0.713086925939701, 0.08924388631753688, 0.9567889897842841, 0.9839461644424313, 0.6550859996317476, 0.920376754876049, 0.999857853070896, 0.9205297067127487]"
2025-04-07 23:04:09.347927,Casablanca - Sidi Bernoussi,Traffic,78.96,Too noisy at night! Can't sleep!,"[0.060191041069002194, 0.7173012139115369, 0.4107111043043893, 0.4667158950374315, 0.8108596631792637, 0.24192497359316356, 0.30812836953660794, 0.4417816834194934, 0.4737764939882325, 0.6816657261760866, 0.7738880565196047, 0.3125317692710339, 0.3942287527691545, 0.06356599901562199, 0.7069147949650382, 0.9862895870301591, 0.7413643954808906, 0.9982247468606734, 0.3767105553321384, 0.5259485521135714, 0.5774360567989888, 0.950537048965941, 0.3858810410978887, 0.10839561422823407, 0.6628274750604654, 0.7545073224168002, 0.14727984855023746, 0.014320779702440056, 0.02836809566635967, 0.35589994437884065, 0.8508590895697622, 0.20083294738366209, 0.13164397847538079, 0.3439285022537507, 0.2448953491114816, 0.5360230554033487, 0.6165520284370103, 0.41038177029405354, 0.5430372842710851, 0.3058542546934835, 0.8918914942664522, 0.7108532587079912, 0.7573143518169806, 0.8805702909731635, 0.30537499585942374, 0.25554343103086974, 0.4102459146348071, 0.743322688248079, 0.44636863889982337, 0.8352704287496775, 0.04249434292292176, 0.9709134186160143, 0.5296954024008231, 0.2926059749874218, 0.8225115690835823, 0.2841512939796854, 0.5036048188654326, 0.24862894417153436, 0.34164001214527195, 0.7220395585357768, 0.2951941887150561, 0.37587636264200275, 0.9293159902578061, 0.4088319067987227, 0.11668310752843081, 0.6463385544694039, 0.37690825842018205, 0.2589855412034475, 0.4935315185117909, 0.8128254503866205, 0.8730991179681299, 0.02982183595298671, 0.8437446217804208, 0.45934488948980134, 0.15807174236794996, 0.3879386323684362, 0.11062104868477518, 0.45577182771562696, 0.5486275095339754, 0.4141307380070467, 0.45904837647878893, 0.3080737990299418, 0.2592286799555261, 0.19516171542333305, 0.25554502407071655, 0.5366766820433335, 0.4814099716836343, 0.38880330999459844, 0.16142838474772037, 0.9607361062424454, 0.8222182330823828, 0.6053719093224935, 0.12323107103712005, 0.6746940321567855, 0.20646673214489808, 0.14024184135621343, 0.8931864238012343, 0.8313610286061713, 0.5108457653554511, 0.677419678335801]"
2025-04-07 22:36:01.347936,Rabat - Agdal,Construction,75.12,Nightlife is too loud on weekends.,"[0.4740969031316964, 0.20739517711980338, 0.7781824952852072, 0.40606592691580345, 0.28499435153773944, 0.23533411101073987, 0.20811156180911194, 0.9825903925034197, 0.16744131307728294, 0.6885802659622281, 0.4658124278673603, 0.1617830083607943, 0.21345611380147356, 0.2616331300309037, 0.005668839520385771, 0.1708394286464916, 0.04807406522705737, 0.06459636940987601, 0.2999360991726505, 0.08469246882411718, 0.8002179370876961, 0.6263646253206367, 0.6569212380369589, 0.5838070391402076, 0.5677029774320187, 0.5283502407320664, 0.04619946001393982, 0.8029767781652913, 0.5972399113276989, 0.39394664716603356, 0.7068824396771868, 0.2842415987755488, 0.8219815933070448, 0.43680655083171327, 0.9948507185695001, 0.29694155726692517, 0.6158893035879927, 0.5303218176231592, 0.07879756865420395, 0.2318106859475857, 0.7080747786687712, 0.08921784449214509, 0.3539010623027615, 0.9876552128514251, 0.4670930287502252, 0.8131052148593818, 0.4954143873166479, 0.7410542543334816, 0.8330988394625899, 0.20700458772333263, 0.5722698784028544, 0.8771007378246007, 0.19026234947584608, 0.5990699485697635, 0.46707386099611237, 0.24067196260591828, 0.2991149576769935, 0.08965809681602022, 0.447323174724244, 0.8656320303002831, 0.5489444772451846, 0.24680918375120098, 0.42221995262829715, 0.6822918766540389, 0.09962842471126876, 0.964257308292645, 0.2488428470708307, 0.4993657613859883, 0.25448406098780585, 0.34390234428752553, 0.8908701874059893, 0.4945516509598862, 0.1320769217157738, 0.9782138181786063, 0.8326118813533924, 0.5399439073247374, 0.6995699295879961, 0.3027722947374858, 0.7490663466782427, 0.734633552632952, 0.5202045513524037, 0.5445918386757681, 0.30655098550474513, 0.7371276477345999, 0.9697300902440537, 0.04540260502756244, 0.6416058494554335, 0.12024580887463854, 0.21939438724652016, 0.35515881479070355, 0.5150029979185261, 0.6062664677255699, 0.8715125451664595, 0.6275616828133832, 0.6910097206191169, 0.8723543500618414, 0.6047288215763942, 0.9186698002101742, 0.8604566428794825, 0.1494038060443419]"
